,a,a_std,t,t_std,v(0),v(1),v_std,z_std,z_trans,v_bias
94,2.6462490319271668,1.6837245183979428,0.24808753144551265,0.06563468941396901,6.5872514556211845,4.670055567960536,2.03801835812322,0.16699869814354523,-0.08262422751206297,-1.9171958876606485
95,2.6219540681880584,1.5574807554832497,0.23005392077734915,0.05230567521342036,5.9948295068923665,5.137652204668072,2.1958670420177304,0.23727188206890856,-0.09092173307336172,-0.8571773022242946
96,2.676664386799071,1.4892487895884772,0.23050671853600527,0.05001434424451097,6.668134900012451,5.836564905114146,2.2595958684431916,0.21612940637363715,0.0668257595923184,-0.8315699948983042
97,2.6951846252894534,1.434450761580026,0.23916778247439663,0.054028764708307156,6.945809715696244,5.39474611429662,1.7008097890367702,0.26589723142393884,-0.07698093984729015,-1.5510636013996244
98,2.8866873508573807,1.3221508507425073,0.225358939751962,0.04785903998317668,6.541895242594844,5.285592573315985,2.1640196725534944,0.262978914643919,-0.07976425589846671,-1.2563026692788588
99,3.1289128497266114,1.6822691440811506,0.23514854251667988,0.05448870181248279,6.356788025434931,5.942161901398896,2.20356526118744,0.25838580882423096,-0.07782674142483705,-0.41462612403603494
100,2.89599552278989,1.271089514710235,0.23530917737949134,0.045395285286745496,6.337758957080707,5.17615485559212,2.227565517407778,0.1904241458113386,-0.006341876996377463,-1.161604101488587
101,2.7768170749643097,1.289461768839228,0.2316040527978865,0.04985095637827838,6.633819893154817,5.37686869463725,2.345246342115536,0.2311277036142858,0.10674450981267818,-1.2569511985175668
102,2.5499626383379486,1.3893040293093402,0.22658007006544784,0.0494380560437233,6.441847954694238,4.435795210035205,1.8327548598757841,0.25691699035719107,0.03673191326216853,-2.0060527446590335
103,3.056704482422428,1.6566301219505077,0.23311078984307126,0.04681853468901287,6.756128527285285,5.451403251418026,1.7248175479974275,0.22299235806459294,-0.06265791658160949,-1.3047252758672592
104,2.7981152306367383,1.0319835928496806,0.23075937813698655,0.05056443279929064,6.9004500618208375,5.125961917964716,1.9198923217092503,0.23106888551949548,-0.0793725206157243,-1.7744881438561215
105,3.2059862167406976,0.9442071443676265,0.23124167480284843,0.04998936038833094,7.289419559692454,5.720084020973386,1.9290877987799928,0.24352549698185516,-0.11605015360136792,-1.5693355387190682
106,2.8544355150739786,1.6477137652911102,0.22465155626105734,0.04600394123711292,7.255572939947048,5.424864052989321,1.9689619182303533,0.22136789068336754,0.006266864601877899,-1.8307088869577273
107,2.6225339464713744,1.12062972813945,0.22904987328945242,0.053347723337096316,7.057897783975249,6.142252491956238,1.6842140027363175,0.2400060160021977,0.04861614540086723,-0.9156452920190112
108,2.969965303705144,1.4886228472357181,0.230749633226661,0.043259274867258196,6.259507341348818,4.910134103154334,1.8676551803632613,0.20011836263233054,0.010111241071305767,-1.3493732381944836
109,2.8041484709908433,1.5983920021924243,0.22530602749167777,0.05340892455196712,6.940919671425862,5.5371366584769595,1.8034392266798052,0.20360420971314652,0.01554466410016685,-1.4037830129489022
110,2.793361031521881,1.6178998183632003,0.22814736261723703,0.047683361459088684,6.71181163739289,5.480632887698254,1.6624079977373063,0.1766979319568005,-0.03134787812097419,-1.231178749694636
111,2.896151349169071,1.165594187864346,0.21985220753289064,0.05606165474953882,5.860257655324354,5.416990297967646,1.6219590340494499,0.2280742262389296,0.016544687540152175,-0.4432673573567074
112,2.285815425561349,1.2768771696035939,0.22751005184406525,0.057900557878733286,6.326023560171251,5.226057926597866,2.4123653429347742,0.21490914867436,-0.03046149651800287,-1.099965633573385
113,2.9514553691268204,1.4241013916430683,0.23065273245872722,0.05824723038790941,6.43636608956665,5.493051584349361,1.7319436682833882,0.18227428789953226,0.054446388292757594,-0.9433145052172884
114,3.0534080000737025,1.321449078934379,0.2328560382205277,0.04708307747754366,6.291819324720875,5.339536602420114,1.7681431054814232,0.21732916721205353,-0.03566353387846917,-0.9522827223007617
115,3.2573886348236787,1.087258155123342,0.238784221527454,0.06860488412331697,6.3336109477236295,4.724231300237093,1.9608722809301595,0.23105404006724375,-0.022309533930388068,-1.609379647486537
116,2.858560989804211,1.051931770132128,0.23385791078502907,0.04390342466168569,6.062584873437417,5.505031623322307,1.9378649256785576,0.19328162705178076,0.01254518919841014,-0.5575532501151095
117,2.949755272932486,1.1036362951675711,0.23442148122654413,0.040752586625093803,6.342808837388809,5.594054169349616,1.8409921053967353,0.2543069086429441,-0.056004065318915316,-0.7487546680391928
118,2.9495965848641528,1.2888392798526058,0.23366129566876614,0.04184048354424865,6.378287449967848,5.283303747372968,1.6088829823471833,0.18322362570336503,0.03963958557732293,-1.09498370259488
119,2.681698569583838,1.259676914227099,0.24841454791509235,0.0647747438602876,5.992750933899012,5.658027451320595,2.190740313154987,0.23368202034686436,0.025740286816670933,-0.33472348257841755
120,2.8798290542734333,1.3953415805824017,0.2394801760205879,0.04456997415224111,6.997379743695101,5.897686027181646,1.7885371166875166,0.21652760621495637,-0.05320947561662587,-1.099693716513455
121,2.8896908616320935,1.3596107056848608,0.22213121630144725,0.04801280368950215,6.852136946278166,5.80143349476674,1.7712587043762547,0.21785036718406464,-0.0422370418705304,-1.050703451511426
122,2.272012804195465,1.5649302262268368,0.2315395933155,0.04008323212155965,6.8862421485247705,5.132676214209652,1.9109573106522342,0.1950195056510507,-0.020595650374176395,-1.7535659343151186
123,3.262312219979135,1.1615146661032267,0.2386874750435684,0.047061844438465276,6.913942602307335,4.815755586231345,1.683957243580921,0.19532081035348714,0.03979507301410512,-2.0981870160759906
124,3.3958583184758044,1.2085615047648242,0.22933552241487679,0.042349657390841094,6.666632713355065,4.812995682904273,1.8605720966516577,0.21851236352113787,-0.03324924699879539,-1.853637030450792
125,2.9295431890989283,1.310580932759745,0.2422451982461838,0.04080897454525745,6.3625804443125515,5.110762254973155,1.641142523242324,0.2201451839189033,-0.010667952100696623,-1.2518181893393967
126,2.2565555556408357,1.7995051643647608,0.22985460413412676,0.054661146501643006,6.0974362988872794,5.400569350481065,1.9260182400987018,0.2041733013903457,0.014073332419666285,-0.6968669484062149
127,2.4137667261261155,1.676251221628419,0.22172593843531893,0.03857841597611296,6.614557158815613,5.906967774604901,1.5389472009817857,0.20317609221063726,-0.0077007666221560155,-0.7075893842107117
128,3.320999344330792,1.5724518802581386,0.25266654497485247,0.04811470993618071,6.337795343433636,5.708013191437182,2.2277738596014216,0.2343091674874265,-0.027177869435414663,-0.6297821519964542
129,3.4184861354076848,0.973102273323905,0.23247666318177784,0.03862816064321985,6.891244228200681,5.023679483477418,1.7111073193020143,0.21851466343881742,-0.015081637367819579,-1.8675647447232633
130,3.037201020767756,1.0898080321694732,0.23381943397419655,0.04303105252951349,6.854868202543606,5.724946514939744,1.6006407325575391,0.14691504159391294,0.020664328039768688,-1.1299216876038614
131,2.9025277698273486,1.0660805339444859,0.23663009343417338,0.04514773107657594,6.653103524495354,5.36701607453161,1.6022353623763834,0.14155218643970724,-0.035928993040052766,-1.2860874499637438
132,2.9303268401684157,1.1063183954008826,0.2319122165404393,0.04038087006200047,5.989233688595927,5.43682709261166,1.7056706916677618,0.22605978756724446,-0.036828390467510456,-0.5524065959842677
133,2.9050022638191466,1.113913106064745,0.24160814974898398,0.050699995523813685,6.021412331100099,5.545115652814354,2.021809632513289,0.1624299940950965,-0.002414717760221858,-0.4762966782857454
134,2.6546397437460874,1.218077921444048,0.24817878136383642,0.055471179322864814,7.036222079640119,5.059406649935598,2.1475624285985497,0.18038892333586015,-0.07871375525117347,-1.976815429704521
135,2.7091004217246315,1.3028993394090216,0.23274066497509893,0.05432817688613649,6.313182721390855,5.410207513729882,1.8764151262787143,0.20435251857441,0.057095191632654876,-0.9029752076609725
136,3.08181637142535,1.2617222369863677,0.24900520813550428,0.05132294126459769,6.484571163026217,5.203582266208421,1.7207236399739818,0.19781834488472905,-0.090709157948214,-1.2809888968177967
137,2.857139760803898,1.4738531400631367,0.21752519688818034,0.047559921237148854,6.957427986730682,4.899063433864012,1.6174652290242642,0.1926389196823345,0.010376842148682171,-2.05836455286667
138,2.813157067654273,1.021961053447246,0.24282689786353123,0.04643957305652428,6.526341835211287,5.487594260954041,2.0336089232368377,0.20798282678408045,0.03345581339523149,-1.038747574257246
139,3.019776701232052,1.1824795263510448,0.246046042481998,0.04565671294512505,7.220309701944242,6.345631224071579,1.823308175935094,0.2684925283463655,-0.03903428524388282,-0.8746784778726626
140,3.1170301049586975,1.3444710411530467,0.23554207479628486,0.04197232896439733,6.111550952860345,5.746166238516976,1.8929480254698499,0.22156284478459623,0.04517637692966839,-0.36538471434336905
141,3.1403784970402646,1.1096210276530432,0.24291650592132144,0.0433567172405069,6.617710751021074,5.75217967531154,1.7503088415511265,0.21163984118405202,-0.04119405756182615,-0.8655310757095345
142,2.809245954240043,1.3550355079425056,0.23994567991985558,0.0440751889259696,6.317879549777194,4.709577731265791,1.6153315154616814,0.19583413508974357,-0.054670951896711104,-1.6083018185114026
143,2.783147501353696,1.053972606960876,0.23022840264589217,0.04535067009757702,7.05158907040216,5.068213684531604,1.6218368565628458,0.19502133000271354,0.06501893022927845,-1.9833753858705565
144,2.9070571609030202,1.252614152375006,0.21849648959990742,0.04738261571342262,6.851792689026864,5.225281256811211,1.9130186644423288,0.18906020996931594,-0.028066666998564256,-1.6265114322156524
145,2.5330014785224844,1.5207215118077215,0.22232172101228942,0.04652370664863004,7.053709082876646,4.874666322597395,2.12196987488785,0.1803466643825301,-0.03861485068414531,-2.179042760279251
146,2.469195305031565,1.178581772731682,0.25360890850122947,0.04438321900769206,6.759579418419765,5.440565499506417,1.9923004339931112,0.2030658741316826,0.0005379087294331078,-1.319013918913348
147,2.6133169429575434,1.5845748785266458,0.2142707162873485,0.05378367256729534,6.485880556579786,5.480096596322398,1.728116907027211,0.18395699106773544,-0.05503283701798757,-1.0057839602573875
148,2.0082810077567497,2.244372713513198,0.25774280163831825,0.04570842499232464,6.440071884183497,5.8451062076146965,1.802955506040317,0.17249702551075852,-0.02671729768623735,-0.5949656765688003
149,2.332080352374714,2.018915004947582,0.2192356734233034,0.05198332049416615,6.522603556340855,5.5891760516209255,1.7071740026398343,0.20541526530909426,-0.029766018232856822,-0.9334275047199299
150,2.804847241104522,2.087611324990011,0.24403675979988407,0.05167835890231873,6.5827224443992325,5.3575210603397165,2.0667240637037936,0.19588428799583246,0.03692819467999086,-1.225201384059516
151,2.3435526923480214,1.613663621270507,0.23463711880231602,0.048805952983899295,6.74771218618543,5.6827415842552815,1.5910988078718311,0.18596108874767048,-0.015523323507701766,-1.0649706019301481
152,2.668047361332078,1.5250351890632001,0.24074867956714588,0.042608448003293414,6.583612458035634,5.408289925528268,1.685126341154609,0.1800494614085809,-0.00018974822536594466,-1.1753225325073657
