,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(2.0).20,6.064920211167107,0.7868231208266716,4.452537402268389,5.528028077012562,6.0596141264186505,6.585191245037414,7.597766149590823,0.06265203517689837
v_subj(2.0).21,4.278766620703023,1.1003925424903558,2.4594185196896525,3.494389586138525,4.135017213105783,4.973931739046904,6.677214533311765,0.061589206132890095
v_subj(2.0).25,4.8238677311390745,0.5413411396377211,3.7332273157695393,4.478659713235164,4.807642672116876,5.154411578333307,5.994867120535012,0.04110907044699141
v_subj(2.0).27,6.413523637503931,1.342480459308288,4.1041829954796,5.425098883801919,6.353501091835815,7.334513809594665,9.197135523928377,0.11986098676360975
v_subj(2.0).29,8.070117288776212,0.8380520977457239,6.529150008223295,7.4635272378890125,8.049520205402114,8.56836259482652,9.870395112019231,0.04535803449424406
v_subj(2.0).31,5.96848781015912,1.1301390591615226,3.8373987249289563,5.169433992473074,5.931422038615668,6.765912561441683,8.128433706546488,0.09616089940705112
v_subj(2.0).32,5.808342295905601,0.9502722266669904,4.215987257245986,5.134103644652285,5.728779416763947,6.378501023479682,7.925050153955245,0.08393488291526226
v_subj(2.1).1,4.228744941250625,0.23980759288489317,3.7898524215974003,4.0487589507515125,4.236412708028024,4.40785171208561,4.660911912539824,0.020678109741576398
v_subj(2.1).2,4.867579876446994,0.2281369143561317,4.431490143975097,4.707489385983579,4.86953386517841,5.032232443341809,5.31170906177267,0.019927766120880826
v_subj(2.1).3,5.985838243005365,0.344759892517617,5.3009992505643675,5.7712373265695645,5.972895314182946,6.196334149550254,6.709762440994155,0.032461866719280384
v_subj(2.1).4,5.2043906828273485,0.3535721824032648,4.506359725035785,4.935441088107941,5.225611935564945,5.462841695585009,5.864767017408202,0.03256941613454644
v_subj(2.1).6,6.942345214720177,0.5504956659866995,6.000621166431329,6.585181593722587,6.900059067364364,7.224431681279791,8.200127627855679,0.05192320486392338
v_subj(2.1).7,2.943905961690598,0.14492981071489644,2.661381556511828,2.8496933356347904,2.950227509704019,3.04393438850844,3.2210644294700286,0.008576153170340469
v_subj(2.1).8,5.86784975260361,0.34586362541746046,5.208078594051228,5.62428135069692,5.861088250264292,6.109981357422113,6.549976991710387,0.02820858780060085
v_subj(2.1).9,3.913199830184086,0.2374483261856324,3.442741707180179,3.7282060884088066,3.9559032030737304,4.106774038383343,4.299674536975984,0.021624759493304276
v_subj(2.1).10,7.166509692904594,0.3558251399095843,6.3576238841234325,6.97700412532807,7.192507795632459,7.414293637144074,7.76360491443642,0.032665643119110625
v_subj(2.1).11,6.2459647719093585,0.37103844243417666,5.593784093004692,5.958968316188561,6.238533980859465,6.53547015016005,6.980310910006156,0.03440922337295945
v_subj(2.1).12,6.594839560383059,0.3666535128528651,5.905096575903316,6.341636890094751,6.599064491899053,6.846690507029021,7.315981512445158,0.03364805651875659
v_subj(2.1).13,6.228837264838074,0.2854055957890472,5.7405476130036535,6.024957754987959,6.20136218152115,6.403769250655389,6.856683096352971,0.02628599973992209
v_subj(2.1).14,6.177981878425346,0.33168955498075375,5.53334712338781,5.960221676790168,6.175761630608214,6.414928395067189,6.817672481963126,0.030187093423145423
v_subj(2.1).15,4.889924385694486,0.3895966968968525,4.191410090953043,4.614115349669063,4.855180834056648,5.133256012711223,5.7221520372767705,0.034243099335843026
v_subj(2.1).16,4.163868198366919,0.21900401109385248,3.713763419413845,4.0134946029409395,4.159535697821352,4.31270340418642,4.600891984839673,0.017654809116675656
v_subj(2.1).17,6.050239312748303,0.4003004534525406,5.221819768578143,5.794198861780903,6.087746292878424,6.296514937630856,6.8002054486198045,0.037892973070154115
v_subj(2.1).18,4.262610706954933,0.2204888584609697,3.836223030299245,4.114984680442126,4.2714129122315665,4.42802315318283,4.653305455849526,0.01831794202503292
