,a(1.1),a(1.2),a(2.1),a(2.2),a(3.1),a(3.2),a_std,t(1.1),t(1.2),t(2.1),t(2.2),t(3.1),t(3.2),t_std,v(1.1.0),v(1.1.1),v(1.2.0),v(1.2.1),v(2.1.0),v(2.1.1),v(2.2.0),v(2.2.1),v(3.1.0),v(3.1.1),v(3.2.0),v(3.2.1),v_std,z_std,z_trans(1.1),z_trans(1.2),z_trans(2.1),z_trans(2.2),z_trans(3.1),z_trans(3.2),z(1.1),z(2.1),z(3.1),z(1.2),z(2.2),z(3.2),v_bias(1.1),v_bias(2.1),v_bias(3.1),v_bias(1.2),v_bias(2.2),v_bias(3.2)
300,5.576743788753822,2.7326307765154567,4.149787832795181,2.4324676120100093,5.2115979515471755,2.1752529036121646,0.5823300934155281,0.03368805722939397,0.2424445407503089,0.11585663567408205,0.2522189303620515,0.02625257174942045,0.23879648494554387,0.028088389051924675,5.190702485758421,5.578146844934048,4.9415791367580075,5.473191437277829,4.776863997163861,4.433904434077813,5.359170192346306,5.008956144872509,4.667649656674868,4.850594245280348,4.154096511139678,4.108444202353802,1.0965583252101194,0.12289357630752505,-0.3774313629248855,-0.17822399591472135,-0.1623726599602005,-0.10934754713759195,-0.27771206975013957,-0.16235932250595736,0.40674657017369376,0.45949578666003604,0.43101478166377116,0.45556156656235325,0.4726903193560473,0.4594990991440749,0.38744435917562736,-0.34295956308604847,0.1829445886054799,0.5316123005198214,-0.3502140474737967,-0.04565230878587645
301,5.569598862381822,2.6103428259593513,3.9435807716902653,2.5105902214498172,5.181328089597832,2.706524703935309,0.5777129334669829,0.028399019905006526,0.23906385976467032,0.12287773665297358,0.25126178903018337,0.030411490035409466,0.2399322001419594,0.02703946522775425,4.822594291804553,5.403921223698191,5.0045127531923095,5.475573348937228,5.675826165794708,4.83636837014112,5.382667247466708,5.017496329416767,4.538849705866852,5.340258794394713,3.966303776595789,4.62290546190518,1.0353553702520433,0.12372486080662166,-0.3944421556765053,-0.2670699911383093,-0.1642045105641199,-0.10879765115742182,-0.2539885743358633,-0.13299522031218172,0.4026484010873025,0.45904086320869053,0.436842019732351,0.4336265488559853,0.47282738528333984,0.4668001163796092,0.5813269318936385,-0.8394577956535878,0.8014090885278611,0.47106059574491876,-0.36517091804994095,0.6566016853093912
302,5.548414963047918,2.819439064903042,3.9744742662681487,2.4416431604779447,5.365684555276288,2.5048049864669375,0.5734262865304709,0.024580706845555148,0.24679113407710118,0.1212428173243749,0.24742640742481087,0.022188873854835485,0.23854952111747713,0.031232548536231572,5.087561311539204,5.3571562216809125,5.251807243683634,5.722642083018341,5.247109245861901,4.66750561887174,5.212832053575072,4.822425338237386,4.240074756236013,4.966812732999429,4.281421915319078,5.025156250523257,1.0467299722769488,0.12504642242105457,-0.33873708676479003,-0.26388183151801864,-0.14299135564260565,-0.07958692907402339,-0.23591766637733144,-0.15926015100918023,0.41611628636944414,0.4643129467386319,0.44129262158239535,0.4344097085914391,0.48011376337348727,0.4602689043852854,0.26959491014170833,-0.5796036269901608,0.7267379767634159,0.4708348393347075,-0.39040671533768645,0.743734335204179
303,5.418241036255758,2.7584880062543213,4.019573065634538,2.460265341012309,5.346146628209731,2.5107359358664936,0.5914534660957051,0.04048729384514556,0.246277960920097,0.13259679949505954,0.24394304675443132,0.013581523726087213,0.23655113118834178,0.028960098491529886,5.383889892293976,5.582302197524609,5.432114676523834,5.535635511877025,5.317935273887329,4.636166457322661,5.449037629051809,5.006160477057963,4.605629243793319,5.013801622638957,5.0934493006659025,4.48048860567115,1.1006934246146007,0.15691310165723363,-0.31669651593973014,-0.2545965487128566,-0.12488068853670392,-0.14199108656479936,-0.22321219545853882,-0.1546973167512839,0.42148104252362933,0.4688203383903219,0.4444274953376483,0.4366924570532004,0.46456174896028735,0.46140261380147124,0.19841230523063302,-0.6817688165646683,0.40817237884563795,0.10352083535319156,-0.44287715199384614,-0.6129606949947526
304,5.155735769696514,2.643480072650591,3.9739594702582344,2.417689103477606,5.323090834604493,2.4737382884991908,0.5987132873551176,0.04113270023343207,0.23512965702902458,0.11706751207946567,0.2412383434239087,0.0021558982302711457,0.23533149762009803,0.031102825269382486,4.983823443571084,5.650463967634174,5.209332141643512,5.804549497211562,4.629006245951619,4.267679667689136,5.510778072529442,4.886296009542754,4.740580658751483,5.063327353521829,4.905439267559845,4.891939234157509,1.1638093828884262,0.1533389183851624,-0.32814608958593106,-0.2655566492147158,-0.13627536927424308,-0.12833855513358255,-0.22777186935342975,-0.16925482746338083,0.4186917763742291,0.46598378425610193,0.4433019456756598,0.4339982546727016,0.46795932706770565,0.45778701868355487,0.6666405240630899,-0.3613265782624824,0.3227466947703457,0.5952173555680504,-0.6244820629866883,-0.013500033402335632
305,5.25656501086092,2.6275574277900575,3.872426175064929,2.3662495276360436,5.39671125593102,2.5542308628414467,0.5960225091994971,0.03236365548303363,0.24724819356331693,0.13368816534985062,0.241087327294067,0.006428581418929902,0.23719576093302536,0.03199700725849913,5.00080450099714,5.6359370790878955,5.186930480007314,5.375570654985557,5.191067502184637,5.051432580476174,5.347204741390858,4.985034796007872,4.797075027793124,5.1782924751132375,4.901899673012991,4.60421605393926,1.10105486367257,0.14372525505405012,-0.3775181612240187,-0.26476433809509003,-0.1580443603242211,-0.11052606771456124,-0.23222689880092967,-0.21327634464644976,0.40672562558401176,0.4605709474109229,0.4422027892159857,0.43419289113095405,0.47239657766251963,0.4468821082659508,0.6351325780907553,-0.13963492170846337,0.38121744732011376,0.18864017497824292,-0.36216994538298586,-0.2976836190737311
306,5.364668767110579,2.5073839353457332,4.0632472094623315,2.6036616056065878,5.141740654549252,2.4069736880088746,0.5741277959808284,0.038174580886491116,0.2453690166562279,0.13349021081021523,0.24723563096319068,0.004879255764374079,0.23414144571461049,0.03089775475535446,5.310396044967233,5.732130861775351,4.896848596085075,5.587445058171345,5.205256634372922,4.514399154458673,5.140989067640566,4.85586892351146,4.678664929137759,5.186424874393729,4.601540156570828,4.209766872878097,1.0734382253321804,0.15400758544509952,-0.3536384974076454,-0.23558722055970516,-0.08121798878077081,-0.05500116724124339,-0.2549789324463074,-0.19717571179854657,0.4125003738966961,0.47970665676461544,0.43659839593272615,0.4413740957165186,0.48625317350790925,0.45086515876187616,0.42173481680811786,-0.6908574799142491,0.5077599452559696,0.6905964620862699,-0.285120144129106,-0.39177328369273123
307,5.336790746947058,2.646119387095231,3.9876969625381755,2.3978961641108154,5.114292186600606,2.5184965967832977,0.5540121454904762,0.044666676273691905,0.24978122255921492,0.1311483958253569,0.25741069175696,0.01657796209248906,0.23534431168618763,0.03074113952161228,5.439869523703133,5.35289666009731,4.918775128896108,5.4771220032191765,4.981441505137215,4.725750625718884,5.1959824291296215,5.540291908556669,4.4224314636177295,4.97267596461828,4.175076989275161,4.5367718385326805,1.0598717709265293,0.16373086489759112,-0.3410794075513701,-0.2710550846229055,-0.07271736378277732,-0.04930933122089362,-0.29555221767493883,-0.0971904399460114,0.41554729991616873,0.48182866556994014,0.4266451388804945,0.4326480916563642,0.4876751643211286,0.47572149819558535,-0.08697286360582357,-0.2556908794183306,0.5502445010005506,0.5583468743230684,0.34430947942704737,0.3616948492575194
308,5.106927634156856,2.6774615290993378,4.200617343874431,2.5209523940732894,5.365454524717022,2.5609550973481854,0.6399783308478285,0.024712774571767127,0.2501221488068775,0.1323445889305898,0.2655665809321294,0.019440635426950462,0.23362245918988772,0.0347997201550111,5.0928907896873525,5.762775495630344,4.847027147860492,5.821522729434259,4.883263462826278,4.6362501419487145,5.060930315868776,4.900174902323779,4.620269569209479,4.669871150579224,4.280716268876995,4.8959753099582235,1.0099749594491207,0.17644272813705963,-0.3202368782966241,-0.22038819971856166,-0.07850740301795117,-0.07150341074297276,-0.2696700226672535,-0.1982695622643395,0.4206180198801496,0.4803832237340611,0.4329881057814351,0.44512488189930083,0.48213175963453425,0.4505943515367605,0.6698847059429918,-0.24701332087756356,0.04960158136974524,0.974495581573767,-0.16075541354499734,0.6152590410812282
309,5.2108435071056585,2.426043794014616,3.7287805494320656,2.3506881597600424,5.349864839076384,2.6238175961091588,0.5937667182821178,0.049228311038036585,0.25326897061529413,0.13430648197801234,0.2525933011198295,0.006046564424413495,0.2524353156202105,0.03445199936074844,5.373245879752654,5.610573239849267,4.743422768991659,5.682924148010018,5.134535601440155,4.403494792033341,5.439031217621921,4.945457379533902,4.900146154340921,5.044428148459446,4.677225077684154,4.8146379277493585,1.0395696872687035,0.1814068945999292,-0.35328059639109777,-0.22347113587231895,-0.09995938770787288,-0.04464360897969285,-0.23298008046031515,-0.1808636475167374,0.4125871117099664,0.4750309402639266,0.4420170179134503,0.4443635608411036,0.48884095107374853,0.45490694354685096,0.23732736009661348,-0.7310408094068137,0.1442819941185256,0.9395013790183597,-0.493573838088019,0.13741285006520432
310,5.292629834298768,2.4414671613222283,3.9301439481230283,2.5106353566514814,5.360139106026618,2.800778432162626,0.6019164918469775,0.04357201850798654,0.2451533603297926,0.1315222830312798,0.24946784151008594,0.006861610816486641,0.24241828719694003,0.03482823665188288,5.039124955709401,5.581898327727984,5.111029012367289,5.689004734207053,4.943330099337864,4.800005236330967,5.452933224370224,4.871344813172168,4.815475840185178,5.2156923664457775,4.360735394379458,4.396936686719013,1.1441392461970459,0.1643606258209607,-0.3435425265839206,-0.21257563036796426,-0.15468482127666724,-0.03351043659588729,-0.19087377323908297,-0.2342537099351153,0.41494921247458205,0.46140571905638694,0.4524259071682823,0.4470553162027253,0.49162317473223904,0.4417029157589663,0.5427733720185834,-0.14332486300689684,0.4002165262605999,0.5779757218397643,-0.581588411198056,0.03620129233955538
311,5.266819144278681,2.620957927946783,3.7232677927429347,2.448826645275498,5.510387656368213,2.5077971534584367,0.632829524073522,0.055639803881587305,0.25123028095886635,0.12611469158352248,0.25242864027443745,0.01195270472129199,0.23088877388920978,0.028442882773280456,5.491585365961864,5.522309736521197,5.678132900672505,5.575642484333226,5.264701441421194,4.6680095127335255,5.6297472856000565,5.320544666042661,4.503644046528762,4.902418766241061,4.224073689655992,4.966307997004543,1.0941248917448587,0.18520078485344393,-0.3067764189414979,-0.2677746274152125,-0.2042841248397107,-0.1482619627979558,-0.296931265999253,-0.21324521817954553,0.42390177281961006,0.44910583875139237,0.42630783154513974,0.43345350211649525,0.4630022569796586,0.4468898020717462,0.030724370559332748,-0.5966919286876688,0.39877471971229905,-0.10249041633927902,-0.3092026195573956,0.7422343073485518
312,5.292551523422355,2.608749520259954,4.1176414347072745,2.2850070480287554,5.423568613299723,2.4365961405229424,0.6340069925008107,0.06484154149242558,0.24966106134727925,0.1259029200534595,0.2509431516991279,0.010568422659210744,0.2381384456392078,0.03403861773222287,5.265753835877081,4.941136300274583,5.57621441768538,5.938561785303762,5.467249526678632,4.720455907202555,5.52614878496117,5.255456548102428,4.61307203933365,5.71346136370877,4.006794828067953,5.183374619480014,1.1447296036297379,0.17591002957053153,-0.18440630186830687,-0.25463413942257385,-0.09220440276326167,-0.17518678858618048,-0.20272443674861493,-0.26666896459444295,0.4540286247639649,0.47696521647318435,0.4494917514008,0.43668321005551575,0.4563149717022931,0.4337250414158801,-0.3246175356024974,-0.7467936194760769,1.1003893243751204,0.3623473676183826,-0.2706922368587419,1.1765797914120606
313,5.194312655396195,2.6585596400388543,4.001470223153134,2.662691908542798,5.381012813040602,2.5013279717375174,0.5839334760539778,0.0569743204705229,0.25344909403467314,0.12434089224580042,0.24949915766527517,0.010208762004462045,0.25281535139253714,0.032637513154931165,4.942040672512613,5.285461226721396,5.225808547052907,5.542113423587177,5.237580047097984,4.670893844580132,5.560308166759696,5.002793051943134,4.661927303830478,5.3428704444848,4.304964368382442,4.68360236253572,1.059264246682208,0.17941783609470008,-0.2781800650112271,-0.2802597250308077,-0.1183724084308164,-0.15795614601577299,-0.22640336054051866,-0.27577489789912935,0.43090001372673975,0.47044140448803745,0.44363969972976014,0.43039010215971346,0.46059286392185966,0.43148991904947664,0.3434205542087829,-0.5666862025178521,0.680943140654322,0.31630487653427064,-0.557515114816562,0.37863799415327826
314,5.366613088521364,2.6365109208232425,4.047828351764187,2.5793650923919547,5.439380372863565,2.794344054732444,0.6407887810233415,0.05109260325960688,0.2492851024015122,0.1272567109626035,0.2523134113681837,0.0011269745057589202,0.24795975491673602,0.03235449250354587,4.850694560451112,5.8549507894534365,5.37723487768253,5.97716476358831,4.995851256694198,4.60428475725015,5.84802248346018,5.100682306184938,5.050406339135832,5.537397347137965,4.873253470084133,5.1166165663856855,1.0554691134575618,0.16574858203869758,-0.3000747018397672,-0.2293945748642961,-0.15854000473220453,-0.1439699490225287,-0.2565665402069466,-0.2567172821117948,0.42553922180427123,0.46044780927158274,0.4362079151867237,0.44290152268811606,0.4640695532161665,0.436170843500711,1.0042562290023245,-0.391566499444048,0.4869910080021329,0.5999298859057802,-0.7473401772752419,0.24336309630155295
315,5.18613177955778,2.542881958806826,3.9598571856705505,2.5587317358961994,5.6779273878574985,2.2889374922480363,0.5427248704391445,0.055584841476011185,0.2555773521232638,0.1304186692512857,0.2508796611874812,0.017995721858780324,0.23407462750797597,0.03379333710643832,4.21276301669695,5.72030626952407,5.462588213781724,5.836165066381496,4.827170094239767,4.448166959023846,5.506540829624653,4.996047792138498,4.550077617162974,4.767792101617937,4.832091298322645,5.274203504532905,1.002186093732859,0.16652577519678063,-0.3403505626880853,-0.28372371889131076,-0.11913941362411333,-0.10397144719276147,-0.20817533248922918,-0.24718939055134853,0.4157243237104755,0.47025032767164077,0.44814330773987443,0.4295410941768172,0.47403052828757536,0.43851540635076214,1.5075432528271193,-0.3790031352159211,0.21771448445496322,0.373576852599772,-0.5104930374861549,0.44211220621026026
316,5.466749172317418,2.4771309600235396,3.9658900761931273,2.427942620062206,5.412762123518626,2.414082826838915,0.5604689820563029,0.057452949292326944,0.2562256624268441,0.14488239588814086,0.23834680684854215,0.034013062310399994,0.24080027185862657,0.029795857668575426,4.403951528498629,4.9650049260055615,5.4118359812248045,5.702489762079271,5.045263697278572,4.5144476145653405,5.322054587388238,4.680370914902723,4.957794003074373,5.032443147134638,4.73088604369851,5.220331203712506,1.0975712541686624,0.1754696842965335,-0.23952989237472982,-0.16901799075619145,-0.1592501866908669,-0.0855906556864955,-0.3257909284471366,-0.24002448549799235,0.44040220461710416,0.4602713797365698,0.4192651061486925,0.45784580642000744,0.47861538936241516,0.44028031667555945,0.5610533975069325,-0.5308160827132316,0.07464914406026502,0.29065378085446625,-0.6416836724855148,0.4894451600139966
317,5.349368968074288,2.4946029775581646,3.8791631366216275,2.340168374226931,5.457333560373328,2.3801216820363154,0.5992982910903606,0.059309033013222254,0.25343226985218686,0.12190210067973149,0.24811828035641365,0.02977372836234797,0.2563923366310673,0.03209853121684504,4.623604694380641,5.642184644907684,5.7444203692770275,5.889778200537186,4.959086315386063,4.613479088119139,5.282769462018208,5.385054708154735,4.518143972122395,5.139482749538462,4.6031917388910735,5.160656733949447,1.0549482841232327,0.1776152711493217,-0.2774987654126242,-0.25726128943934023,-0.16211522859187733,-0.15367376691726303,-0.18782132772046534,-0.2832336250748834,0.43106709341082644,0.45955972282876695,0.4531822192077391,0.4360370626910227,0.46165698644532266,0.42966118872568354,1.0185799505270428,-0.3456072272669237,0.6213387774160664,0.14535783126015822,0.10228524613652734,0.5574649950583739
318,5.31913196741361,2.6310845071358147,4.140286795119023,2.4115373986249593,5.368265107369709,2.62108337729968,0.5962496255991296,0.051259847000046294,0.2535681575384235,0.12794577643626373,0.25384538252552646,0.0067295484787934495,0.2533709455583455,0.03242762832279067,4.664777771269201,5.700171954421413,5.482750671128917,5.483317631725528,5.054072108028138,4.695422398997135,5.402535770472851,4.819601314924678,4.832789962561443,5.061888424581946,4.816413315768012,5.4039581795884715,1.0272492080777598,0.18456145397433163,-0.24940104571608993,-0.2152837425635124,-0.13030249493621077,-0.14735324533863192,-0.281745811757995,-0.20426470880747247,0.43797092766343554,0.46747038923095807,0.43002581911823334,0.4463859757494207,0.4632282000428235,0.4491106424724881,1.0353941831522118,-0.35864970903100346,0.2290984620205032,0.0005669605966112101,-0.5829344555481732,0.5875448638204599
319,5.31451237081253,2.6324247075778366,3.5998890182955816,2.2770437002205153,5.422009652927078,2.3495970618439346,0.6018017982856863,0.061013665934810564,0.25743471264638207,0.13640689510586343,0.24656410351399793,0.0015578654021326226,0.23840195655246713,0.031017268241785412,5.12018143848637,5.451900541632179,5.424420190649048,5.452899116488937,4.570718566312863,4.236231717018271,5.456316009230015,5.033253746723055,4.612955773832113,5.566717821695413,4.316081829674311,4.909232504005892,1.0516155913371708,0.17414180414756814,-0.23578479626041968,-0.24368786640383475,-0.16731547797838808,-0.12728163867093495,-0.2972441843250957,-0.21077968967398938,0.44132538142278077,0.45826843951951995,0.4262313030431595,0.43937773515195006,0.46822248003493444,0.44749930920180764,0.3317191031458089,-0.33448684929459205,0.9537620478632993,0.02847892583988898,-0.42306226250696,0.5931506743315813
320,5.153133752279425,2.727398903751915,3.9852994404217688,2.492317212071317,5.619717760091449,2.471250691228044,0.5536702038080682,0.0639001208493344,0.2545875467571209,0.11959467394406513,0.2472084455695849,0.02100194129595257,0.23720396838285768,0.030330900665152205,5.164442971428174,5.369829354616751,5.161730601716519,5.771901215359419,5.049420573572472,4.600793897814003,4.762207301910423,4.987032542455909,4.657735555239953,5.500905728619029,4.438493553076321,5.05995426996115,1.199803613783904,0.1677563222620645,-0.3143356505684205,-0.20589466739950696,-0.18152625488665966,-0.15470582477113357,-0.35682665215085796,-0.2598155107557828,0.42205681006042106,0.45474264395454006,0.41172796044056575,0.4487074075084064,0.46140049947209566,0.4354090602802773,0.2053863831885776,-0.4486266757584687,0.8431701733790753,0.6101706136429002,0.2248252405454858,0.6214607168848287
321,5.18634688659558,2.7620113739151644,3.754279535813557,2.36021719232457,5.887111043606563,2.8540548174459457,0.5750255012184735,0.059387791024957844,0.24406074037843278,0.12062743389544134,0.25598158248822794,0.006904254166477459,0.23834656200775495,0.029054897911760528,5.093406000349862,5.093579484681163,5.630297179132148,5.760917825797778,4.642374196776442,4.705668495281044,4.84946628513975,4.932420931845839,4.285224032417688,5.723557435485301,4.7179147470934035,5.086456707134276,1.187331918154591,0.20040119857192662,-0.2747660452721712,-0.230589140412261,-0.24166729834883172,-0.205698761064807,-0.3220963293038821,-0.23008425390622986,0.4317374141090779,0.43987551226295973,0.4201649414646131,0.44260679600458963,0.4487558691630335,0.4427313581519106,0.0001734843313005996,0.06329429850460233,1.4383334030676131,0.1306206466656299,0.08295464670608954,0.36854196004087214
322,5.0930289952376935,2.462765282200899,3.8950697031865498,2.5580484264965553,5.608107554090603,2.4444078889173175,0.5658817727903481,0.07255047690895888,0.2526227376064166,0.1245302690063119,0.24196227207690213,0.004326273032062607,0.23993144792909643,0.03034815203850667,5.0403421804086,5.640660834445635,5.612751064139064,5.737153518489618,5.162747788949757,4.415390662916675,5.483372464855322,5.530046822406998,4.3847309427641585,6.1866872300770375,5.328315540272619,5.5041943791933745,1.1858525038366672,0.18592960871349123,-0.21030602191360032,-0.22052762053079278,-0.20009435627456315,-0.10171994755238277,-0.2804766401279843,-0.21493163599288895,0.44761642347097763,0.4501426480556627,0.4303369252588886,0.445090446794659,0.4745919173434152,0.44647299191633644,0.6003186540370349,-0.7473571260330818,1.801956287312879,0.12440245435055353,0.046674357551675705,0.17587883892075507
323,5.208308063512822,2.734413566063341,3.8510508208341174,2.730836933260972,5.4177400542539145,2.692033237131098,0.6116521432699483,0.07943469667679115,0.24898013061782234,0.1461083540777856,0.25904237273018627,0.005581625926679405,0.2312401354373392,0.02435653677333862,5.515061687375237,5.1656026352628786,5.222664045146776,5.689299240348532,4.867843705361396,4.2689178051114185,4.605566094624123,5.156303368138715,4.7529104934444755,5.667539962210357,4.922084807200636,5.404934432324252,1.0680430170713278,0.18501894064961538,-0.2773502284151827,-0.27766117822237313,-0.11781810755836113,-0.13999090889106847,-0.22643564757777873,-0.17072112259984606,0.431103522223092,0.47057949766665275,0.44363173054418675,0.43102726239876427,0.46505931651940724,0.45742308033500845,-0.3494590521123584,-0.5989259002499772,0.9146294687658818,0.4666351952017562,0.5507372735145921,0.48284962512361584
324,5.233175520004878,2.467274767363619,3.959013919234792,2.398858588661683,5.402585657579593,2.8384993342683105,0.6259644005301561,0.05891208904403565,0.23081115923941967,0.12470282157056896,0.23606206756274842,0.004864510589473162,0.2518910625437332,0.03553969056979429,5.301135433362237,5.425797690536465,5.320685433830033,5.369880105068609,5.10992665043377,4.287306053927966,4.7570545392013655,5.095282169890307,5.247178123163186,5.319747247577421,4.2359522988207425,5.176916384743972,1.1120214746602337,0.19994014411383576,-0.2743301392703771,-0.22506426972862614,-0.13113011939020486,-0.14109044073213206,-0.2686817556649447,-0.19395565837188455,0.43184436256385395,0.4672643644478647,0.4332307506757398,0.443970243730214,0.46478578646023017,0.4516625236280657,0.12466225717422752,-0.8226205965058035,0.07256912441423502,0.04919467123857579,0.3382276306889418,0.9409640859232296
325,5.294501946856166,2.899974281884673,3.773863390972413,2.5972946784603863,5.491383172915015,2.3139211418831653,0.5922533542261526,0.07456975346030906,0.2670755235019231,0.1438786700846756,0.23961928006018127,0.014209604016809119,0.24473597309448075,0.03256339273567175,5.838856967643982,5.5137253951834415,5.59322545541306,5.730112199803792,5.50857525266798,4.204602295842784,5.186756498854699,5.145333766770506,4.334279737741442,5.409995085977731,4.548155624161296,5.300433500403486,1.1518045230816742,0.2179193419889663,-0.24826288692159876,-0.18177079333959267,-0.0434100707562482,-0.14790457092551054,-0.25547348232059564,-0.12027993794124164,0.4382511079258447,0.4891491862278431,0.436476750254348,0.45468201088321897,0.4630911169120068,0.4699662156762075,-0.32513157246054014,-1.3039729568251959,1.0757153482362893,0.13688674439073267,-0.041422732084193115,0.7522778762421893
326,5.130444897877008,2.2626842827909517,3.9613626271630644,2.5703674670241123,5.801350953296111,2.530398518144846,0.6014034760720579,0.07648076445882508,0.26602596627422403,0.1428186525415951,0.23163031936474726,0.012947844146508077,0.22537338422323985,0.029219853504851685,5.012707061597105,5.528709440464029,5.989268050230212,5.952849487486942,5.0792987282587765,4.506323054849263,5.463383777792719,5.227002947250549,4.516695421462679,5.30097629498264,4.698441596614619,4.649580775827997,1.1293852924130114,0.19957884900869538,-0.24960236035012115,-0.16828325322913545,-0.11547043999806564,-0.1924869639939369,-0.22724166780416966,-0.11015404256524239,0.4379213742032435,0.47116442262746266,0.4434327955707628,0.4580281908314468,0.4520262913606355,0.47248930143681334,0.5160023788669239,-0.5729756734095135,0.7842808735199602,-0.036418562743270044,-0.23638083054217063,-0.04886082078662213
327,5.344508370719458,2.4734390440413407,3.835246805304326,2.5052830820153997,5.096077755398138,2.5811329496170874,0.642823850089496,0.07992312096598517,0.2634152426176427,0.12811752748226454,0.2460454594808117,0.0017131008658779383,0.23477906469741347,0.028776998952921545,5.582133693373814,5.8670073650931585,6.150582777521304,5.245994776432327,5.546270337043804,4.080962101075078,5.4346754133134,5.027965253118295,4.166509667111877,5.492321000515059,4.739360607131955,4.537855010053022,1.1942404776636675,0.18904032689232614,-0.23066482244874895,-0.2150060080000496,-0.12557143426691836,-0.12739939455655452,-0.2416155976488291,-0.1345588003816226,0.4425881248716815,0.46864832719242344,0.43988825058190073,0.44645461207398013,0.46819316008444056,0.4664109650710522,0.2848736717193443,-1.4653082359687266,1.3258113334031814,-0.9045880010889773,-0.40671016019510464,-0.201505597078933
328,5.304220744736135,2.6930950763378183,3.9158068782065785,2.4189214240989427,5.4706040510668945,2.829701989058889,0.6536522125535041,0.07801737568497218,0.26187531852545015,0.128884400777058,0.24363941104365663,0.001063705116525294,0.23175947534341684,0.02551094856594588,5.202972664575318,5.050162876805114,6.464526183835598,5.510191755523684,4.708740615175353,4.465621850021357,5.384121729223836,4.730163618134179,4.3153729437522,5.10676545951255,4.365289619783593,4.533196154984571,1.1852962934923852,0.19505234305813368,-0.22635831325795686,-0.20018654248692516,-0.10806351978305449,-0.13973228126540022,-0.2928024911639776,-0.13902196987706428,0.4436508184866805,0.4730103797225078,0.42731790968470074,0.4501198307598486,0.4651236582610088,0.4653003764847129,-0.15280978777020415,-0.2431187651539961,0.7913925157603501,-0.9543344283119133,-0.6539581110896577,0.1679065352009781
329,5.408442565726575,2.4970306681940997,3.906624311707651,2.4459919639546115,5.336603658463036,2.552451642267228,0.5876094790522683,0.0888067493791392,0.2529800190227729,0.12444718971848392,0.24116235970069066,0.009670973964571164,0.25004176307335296,0.037453971878970135,5.114259386853333,5.9369445435416015,5.918090639494849,5.603387154913332,4.8952042202181945,4.453791409941653,5.319369305339646,5.3219968958238715,3.956679843406345,4.8472476297625455,4.311124315622568,4.578440370440707,1.1719355073874178,0.18177577155384567,-0.27146364803319256,-0.1535833107417933,-0.19197315410821397,-0.21114516655728746,-0.3211282161206737,-0.13502194122751282,0.4325478069226211,0.45215356444497623,0.42040081757111897,0.4616794675796824,0.44740894908796885,0.46629570418096905,0.8226851566882685,-0.44141281027654156,0.8905677863562005,-0.31470348458151776,0.0026275904842254505,0.26731605481813947
330,5.351746491678254,2.7854865144452807,3.9986779492340903,2.2824374625557935,5.641636721468147,2.678493601605143,0.6422743375072794,0.07131766807801716,0.25283667290813366,0.11934494726117749,0.24379083654928882,0.005176596340615281,0.25246824721708594,0.02671673378378449,4.938346799191468,5.663567985223033,5.660852178102509,5.189354959129196,5.151252661528949,4.641315477231627,5.700242133481997,4.94821001090917,3.9400545669589304,5.526096967312054,4.289141114767917,5.2727857505878015,1.2130536367373548,0.19433712224077518,-0.2818984770528572,-0.10377568377214419,-0.14804599988387168,-0.14318104969346301,-0.2692738254034834,-0.13363816600324618,0.4299884007025285,0.46305595251984466,0.4330853785176471,0.4740793373652269,0.4642657651333107,0.46664009205368057,0.7252211860315656,-0.5099371842973222,1.586042400353124,-0.47149721897331265,-0.7520321225728273,0.9836446358198847
331,5.23573414339971,2.721328395787112,4.148249913619626,2.637986715255062,5.589332935219963,2.416903096316298,0.6333566553285822,0.07268262883150958,0.24747196669093094,0.12955910037572774,0.24944275967555662,0.01104523053959754,0.24299371797894453,0.028137099724961024,5.579031968806148,5.563378957066935,5.650361769593787,5.4461790536429495,5.134150394911469,4.397423556315309,5.262120017921434,5.1816176301291454,3.949488072520113,5.611760422473964,4.868557625728533,4.658242892334955,1.079677385454894,0.19090592941558926,-0.25524392519364375,-0.20693513183374984,-0.17696921438862828,-0.17477099831228426,-0.2165725544400871,-0.1659733119009217,0.4365332140495386,0.4558728013472625,0.4460674994733805,0.4484500425472875,0.4564181276564375,0.458601662239615,-0.01565301173921263,-0.7367268385961596,1.6622723499538505,-0.2041827159508376,-0.08050238779228813,-0.2103147333935782
332,5.182623217127599,2.632893865470904,3.763547778342587,2.412063070076828,5.53333810365136,2.6061160233474476,0.6628865061193271,0.07539434661559521,0.24394185159134912,0.1232599902176695,0.24857214318299387,0.003976816373492846,0.24194601103753755,0.028940487283277375,5.284405593751585,5.584973169341732,5.6718653334410325,5.052091970079732,4.829237462216053,4.578344030306587,4.9901058354755525,4.882998216009596,4.198619923388233,5.280749927262741,5.273332863160761,5.066126879939659,1.1977508386922868,0.19582011666355675,-0.14967898868034732,-0.23921461019164852,-0.16499055126370762,-0.21240582118987583,-0.27853288354176153,-0.1302107437707346,0.462649958709641,0.45884567802981385,0.4308134958450669,0.440479906772356,0.44709729287571576,0.4674932300016399,0.30056757559014713,-0.250893431909466,1.082130003874508,-0.6197733633613005,-0.10710761946595682,-0.20720598322110284
