,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(1.1).311,7.2351290406277595,0.26850842227857985,6.747625523127575,7.047279474983311,7.228728637771807,7.409852938655053,7.816236376482615,0.02433170567709833
v_subj(1.1).312,6.2022678749283315,0.30311919662074405,5.542210926929106,6.002510904844557,6.249934990695427,6.423529151957316,6.699126221202827,0.028672546148468776
v_subj(1.1).313,7.223694412140634,0.2666696056541654,6.732315928123764,7.0273881180894335,7.239923696695014,7.406521667276058,7.722486108659198,0.02214792337455245
v_subj(1.1).314,5.96106876626044,0.2388107362036514,5.499507405480291,5.791121693535609,5.971511773548425,6.123904360626569,6.474886118504484,0.022896680722785175
v_subj(1.1).315,6.460196672664423,0.21910144002647253,5.99896659965575,6.320399194327219,6.447094763196707,6.617054779913911,6.861894214114869,0.02001477397534277
v_subj(1.1).317,4.731595828636164,0.21698517235394135,4.298857327022448,4.578784441341415,4.73588935282544,4.889097553248386,5.153747893094814,0.015647157374602146
v_subj(1.1).319,4.650877426679188,0.18468874342080446,4.291815011522443,4.531655784212889,4.641774739982407,4.770275453076165,5.017796929190719,0.01311476127850678
v_subj(1.1).320,5.767786390384347,0.2113927954441874,5.378950878941845,5.609683872386715,5.774028236003974,5.918063814617198,6.172883930245444,0.01789511293495607
v_subj(1.1).322,3.9231382110953033,0.18525804490556216,3.567522347978768,3.792869244296832,3.9183688810850437,4.051040527873522,4.280638412337264,0.00989150349573682
v_subj(1.1).323,5.33753814161616,0.21549622499935794,4.9295934168738,5.184341590255956,5.343214650849662,5.48966718150935,5.735956460695308,0.01666353746244662
v_subj(1.1).324,6.617932685479001,0.19129609896712574,6.242956237171595,6.484310739510391,6.624134071205159,6.756444061326296,6.991495036887891,0.016922685924829203
v_subj(1.1).325,5.162913169544936,0.18608886417974763,4.813610797351314,5.02837703038306,5.168793894192472,5.276929588409789,5.5705622222473155,0.01537489777180053
v_subj(1.1).328,3.7707481632075743,0.1362612446538725,3.4900953042810916,3.679777569066652,3.7720668287038714,3.8678822390931664,4.034389604077451,0.009706689152542069
v_subj(1.1).329,5.752009551651367,0.1875814624877416,5.399373799079486,5.627222429753495,5.738180326152061,5.876754138908073,6.133321953442467,0.016630012030188324
v_subj(1.1).332,5.814139588733413,0.21132982260660654,5.435115226335802,5.6636545175463775,5.798630884246938,5.945930144029745,6.244342846060505,0.01791819799440087
v_subj(1.1).334,4.86084264439638,0.22413589867262212,4.4346927057804235,4.720592548103771,4.860019041689762,4.997319491695821,5.326977830270489,0.013877075203170016
v_subj(1.1).336,6.054017968501139,0.4171696549815605,5.3154413156249545,5.7706278841965775,6.045084604467931,6.313827118397073,6.884423914683886,0.027350164234418856
v_subj(1.1).338,6.883732331833581,0.2672330483318171,6.408193083873809,6.695133554064367,6.8623912986037725,7.073873868294523,7.426723480028135,0.021472104574242763
v_subj(2.0).302,4.816624943554709,0.6575733124397614,3.5268401554265796,4.369018245888787,4.824747791972483,5.280627191142019,6.1891867302367505,0.03781410845681644
v_subj(2.0).303,4.322856474461097,0.5719777119895072,3.185009016642397,3.9269440268604288,4.314998213678203,4.708528253398688,5.47324723207221,0.024327248459990326
v_subj(2.0).304,6.556428397907368,0.8516378292779168,4.840840777803699,6.018517767720212,6.554389236821286,7.143885594974493,8.23969326713551,0.05419154718392584
v_subj(2.0).305,5.5659365478618525,0.6560388960212605,4.21870969833396,5.120079454761281,5.554509256461787,5.987213373238234,6.869860385430683,0.04004681365285932
v_subj(2.0).307,7.942565587302574,0.7104325416047655,6.632069045036342,7.443662523633738,7.925437456413438,8.403235064099697,9.44338751438164,0.05378267708492283
v_subj(2.0).308,7.131702429325418,0.703396914100727,5.847894580856913,6.63053655796724,7.102858857052518,7.650342256107359,8.456621614693901,0.044298000229199615
v_subj(2.0).309,8.036538858179638,0.9168944618712263,6.176259546397621,7.484591874627274,8.044497428455193,8.602119595448482,9.912800477565929,0.0558807639747251
v_subj(2.0).310,4.5336034575484225,0.6627131593017225,3.408234757109693,4.0609783342953145,4.4783942648698165,4.9431098656706585,5.996644585298646,0.04767921594896356
v_subj(2.0).311,5.235393606955513,0.7398461629758861,3.8371051498727815,4.741415327732311,5.200314537190108,5.732128296403623,6.740225517846959,0.03745812674019776
v_subj(2.0).312,6.778005695503515,1.1206359776163606,4.713399559723095,6.013222997785438,6.7722055377148305,7.507090482383866,9.129926717916184,0.04478962503649701
v_subj(2.0).313,7.039419088891431,0.6326742940866451,5.764918601910092,6.617240929021829,7.0469116682699635,7.492926184426383,8.165237355917924,0.05397962221040119
v_subj(2.0).315,5.780483445492573,0.6516076327696041,4.518394217490913,5.337709172984597,5.80044220174223,6.23206787553835,7.066079848656553,0.03927474120690005
v_subj(2.0).317,7.554557206477438,0.6570998150128127,6.29581311272969,7.115228575056258,7.533320461745258,7.9800366692919225,8.916996607164508,0.04821418003752497
v_subj(2.0).319,5.6718028367073545,0.6528556390650602,4.412924866310478,5.2459697001608845,5.67267904131262,6.096347768788446,6.947546084570785,0.04673079171666079
v_subj(2.0).320,7.78699368875367,0.7973372650797153,6.200531422646066,7.285619389811464,7.760052856791419,8.337108822735175,9.308689130269116,0.05284924973511531
v_subj(2.0).322,3.5855630058216925,0.34748080500775463,3.0069492575100547,3.345788994979785,3.5590456845923004,3.7910844093722345,4.332999837296416,0.024103313501406508
v_subj(2.0).323,5.497139010977029,0.6892899686563195,4.0622681774369465,5.076143787282453,5.510112683044586,5.978137710024743,6.795963294270752,0.041563869615909896
v_subj(2.0).324,7.056070278419882,0.8279288604643099,5.541489795291204,6.500061293143294,7.012729438275171,7.5784849307668996,8.85412366751567,0.042126240856077656
v_subj(2.0).325,3.93883073903113,0.5380821933908977,2.937701735944668,3.559600341688534,3.8974335624281298,4.304051064869613,4.977409166822046,0.03510876397043692
v_subj(2.0).328,4.322388724381608,0.4980038084448689,3.445014235405209,3.9552541276488395,4.316275404605407,4.654283285043061,5.375665464179978,0.030702268631477292
v_subj(2.0).329,4.993120898203795,0.4806974346488055,4.0732619985520735,4.668641169308731,4.978697536532071,5.314228754953034,5.9206590568111,0.038218419405317824
v_subj(2.0).332,7.3124116134219195,0.9085392114488184,5.517638255727951,6.700609090368189,7.315848542450289,7.920245068677662,9.062159294145173,0.07038867526923678
v_subj(2.0).334,7.215126895048615,0.9674521016853358,5.093240673625527,6.652937443724021,7.229060637973609,7.847847027692607,9.029832435780623,0.057871968907297254
